y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,0.6041666666666666,16.809236500822163,16.761874729776277,-0.04736177104588535
0.20416666666666664,0.6124999999999999,16.779592147489858,16.74425428044443,-0.03533786704542763
0.20416666666666664,0.6208333333333333,16.744690107848964,16.751446629251802,0.006756521402838445
0.20416666666666664,0.6291666666666667,16.71553427963937,16.765002509897013,0.049468230257641466
0.20416666666666664,0.6375,16.692676797460724,16.758107836161376,0.06543103870065181
0.20416666666666664,0.6458333333333333,16.67151015618884,16.7079268447042,0.0364166885153594
0.20416666666666664,0.6541666666666667,16.648393064937984,16.643920238822055,-0.0044728261159292515
0.20416666666666664,0.6625000000000001,16.6213245157329,16.580886933249293,-0.040437582483608736
0.20416666666666664,0.6708333333333331,16.592949168266212,16.532435093013437,-0.06051407525277597
0.20416666666666664,0.6791666666666666,16.567274996652028,16.51591396913007,-0.05136102752195626
0.20416666666666664,0.6875,16.544094357655606,16.52531658704511,-0.01877777061049457
0.20416666666666664,0.6958333333333333,16.52274280895343,16.533053802016276,0.010310993062844886
0.20416666666666664,0.7041666666666667,16.502490273131116,16.50920425504762,0.006713981916504963
0.20416666666666664,0.7124999999999999,16.485070967071024,16.474175385360503,-0.010895581710521185
0.20416666666666664,0.7208333333333332,16.468760414303613,16.461714818415352,-0.007045595888261147
0.20416666666666664,0.7291666666666666,16.452178644395172,16.467500935391957,0.01532229099678517
0.20416666666666664,0.7374999999999999,16.433575719529127,16.463195769295115,0.0296200497659882
0.20416666666666664,0.7458333333333333,16.411337341531013,16.432598389097357,0.021261047566344615
0.20416666666666664,0.7541666666666667,16.38635893823508,16.39353685599151,0.007177917756429508
0.20416666666666664,0.7625,16.361614711500394,16.367987395982656,0.006372684482261803
0.20416666666666664,0.7708333333333333,16.339573249245344,16.354976435129565,0.01540318588422096
0.20416666666666664,0.7791666666666667,16.321372549908332,16.333881843282427,0.012509293374094455
0.20416666666666664,0.7875,16.30743530166703,16.28808684296286,-0.019348458704172344
0.20416666666666664,0.7958333333333331,16.29738869824504,16.241613343362857,-0.05577535488218288
0.20416666666666664,0.8041666666666666,16.286329578489372,16.210066099584168,-0.07626347890520435
0.20416666666666664,0.8125,16.270278473812784,16.19391663724344,-0.07636183656934392
0.20416666666666664,0.8208333333333333,16.24968725384182,16.194944730939696,-0.054742522902124335
0.20416666666666664,0.8291666666666667,16.2283277969917,16.19828782495829,-0.030039972033410578
0.20416666666666664,0.8374999999999999,16.209075831637517,16.19428044335621,-0.014795388281306998
0.20416666666666664,0.8458333333333332,16.19220784831485,16.18817304271219,-0.004034805602660896
0.20416666666666664,0.8541666666666666,16.17660502254003,16.18467827187132,0.00807324933128939
0.20416666666666664,0.8624999999999999,16.1616520180245,16.190313550222093,0.028661532197592265
0.20416666666666664,0.8708333333333333,16.14749478403372,16.195486282138035,0.047991498104313024
0.20416666666666664,0.8791666666666667,16.134133382651598,16.180751454189863,0.04661807153826558
0.20416666666666664,0.8875,16.12067218493542,16.152091413416514,0.03141922848109502
0.20416666666666664,0.8958333333333333,16.104789004264912,16.126251480028515,0.021462475763602384
0.20416666666666664,0.9041666666666668,16.085243068213348,16.10427414825803,0.019031080044680238
0.20416666666666664,0.9125,16.062829480915642,16.085736244965453,0.022906764049810846
0.20416666666666664,0.9208333333333332,16.041585733403142,16.070653504915523,0.029067771512380602
0.20416666666666664,0.9291666666666666,16.02666229746587,16.05134089460719,0.024678597141321035
0.20416666666666664,0.9375,16.02003278294873,16.03029603292032,0.010263249971590227
0.20416666666666664,0.9458333333333333,16.018211311567736,16.01506688838315,-0.003144423184586742
0.20416666666666664,0.9541666666666666,16.015655766743976,16.010554773354126,-0.005100993389849151
0.20416666666666664,0.9624999999999999,16.010117277265376,16.01609965267623,0.005982375410852114
0.20416666666666664,0.9708333333333332,15.9998643698529,16.018379892037675,0.01851552218477437
0.20416666666666664,0.9791666666666667,15.985494003135196,16.002220707320312,0.016726704185115793
0.20416666666666664,0.9874999999999999,15.96868438919192,15.975888823099375,0.00720443390745551
0.20416666666666664,0.9958333333333333,15.952306596952527,15.955770239338559,0.0034636423860323617
