# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks robustness_level0_faces robustness_level1_faces robustness_level2_faces robustness_level3_faces troubled_cells local_recomputations step_retries proposed_dt accepted_dt minimum_rho minimum_p minimum_T minimum_e residual_checked stop_reason
5440 3.2562747794088662 0.00063224493265551034 0.02 138.27765199999999 0.085715297532044293 0.12206550525410327 0.11898389158014695 0.040798029994388856 0 0.077549518858053931 nan nan nan nan nan nan nan nan nan nan 1.2692179719765262 1.1183374718265 0.64049491559995886 0 0.70964158110441078 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00063224493265551034 0.00063224493265551034 0.0032861690479433141 1.2685924354952081e-06 0.0065363242141392918 0.00046688030150289088 0 running
5450 3.2626270404159046 0.00063769825475424463 0.02 138.38719499999999 0.085606807808751934 0.12190216627608594 0.1188443174298717 0.04073971837689519 0 0.077451876248542953 nan nan nan nan nan nan nan nan nan nan 1.2640835724613346 1.1087766886505555 0.64039102216645105 0 0.70270689334593184 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00063769825475424463 0.00063769825475424463 0.0035450428662968537 1.7922481884313774e-06 0.0091678175190117294 0.00065484410919223524 0 running
5460 3.2690343007343849 0.00064317292932721589 0.02 138.505729 0.085496950214227596 0.12173785418586827 0.11870326486966234 0.040677537152992535 0 0.077352506218871367 nan nan nan nan nan nan nan nan nan nan 1.2586452183960004 1.0987077631980575 0.6401120090921717 0 0.69542114240112518 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064317292932721589 0.00064317292932721589 0.0038016259089978643 3.130846689125554e-06 0.015909799132957089 0.001136414224982498 0 running
5470 3.2754617264955952 0.00064240648217144349 0.02 138.63208 0.08538769185442445 0.12157564630585735 0.11856355679972239 0.040611668552929268 0 0.077253007726494474 nan nan nan nan nan nan nan nan nan nan 1.2529679187081753 1.0882612996789875 0.63965360188081988 0 0.69070992425799471 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064240648217144349 0.00064240648217144349 0.0040406108376000692 5.2031454184090623e-06 0.026273210705554918 0.0018766579095210497 0 running
5480 3.281887292867399 0.00064289220763570339 0.02 138.754515 0.085280563919203994 0.12141780721953244 0.11842727299561845 0.040542786397764506 0 0.077154730793478565 nan nan nan nan nan nan nan nan nan nan 1.2471151322899345 1.0775430005351634 0.63901815953639041 0 0.69037557325392052 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064289220763570339 0.00064289220763570339 0.0042483515479165507 7.9641777815109266e-06 0.039927854818859167 0.0028519896329296992 0 running
5490 3.2883247209878803 0.00064458495603795434 0.02 138.878029 0.085176364674147839 0.121265428491883 0.1182954671829098 0.04047143916297001 0 0.077058460951749064 nan nan nan nan nan nan nan nan nan nan 1.2411218531460051 1.0665839685865059 0.63820946016244617 0 0.68958739650366374 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064458495603795434 0.00064458495603795434 0.0044177302074166072 1.143807117675692e-05 0.056892196969822006 0.0040637283592778514 0 running
5500 3.2947835278659818 0.00064701834513100718 0.02 139.02193500000001 0.085076012355865427 0.12111969146737747 0.11816931886242529 0.040398350535690762 0 0.076965219965319631 nan nan nan nan nan nan nan nan nan nan 1.2350272373764506 1.0554291711039099 0.63723415704221065 0 0.68835811514237888 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064701834513100718 0.00064701834513100718 0.0045468657483926402 1.5537022799980146e-05 0.0768815785272602 0.0054915413291738071 0 running
5510 3.3012687294348599 0.00064976711269789462 0.02 139.12975900000001 0.084980655388499637 0.12098199128908538 0.11805037227310852 0.040324352828258671 0 0.076876348184502993 nan nan nan nan nan nan nan nan nan nan 1.2288741159883543 1.0477473882498809 0.63610209799167849 0 0.68672787495114074 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064976711269789462 0.00064976711269789462 0.0046389107667043532 2.0137651155306687e-05 0.099320983678388514 0.007094355984518113 0 running
5520 3.3077814186575432 0.00065246574230545524 0.02 139.253951 0.084891599066307888 0.12085382872022644 0.11794047992407 0.040250353103231121 0 0.076793374155465097 nan nan nan nan nan nan nan nan nan nan 1.2227074310447543 1.0460469064981812 0.6348264163706463 0 0.68476055337648534 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00065246574230545524 0.00065246574230545524 0.004698086653157814 2.5221942860661685e-05 0.12394974449959698 0.0088535531878903995 0 running
5530 3.3143194320297189 0.00065482846032554503 0.02 139.37845999999999 0.084810111716581732 0.12073653624415059 0.11784153572630296 0.040177310404492642 0 0.076717796168736418 nan nan nan nan nan nan nan nan nan nan 1.216572341654909 1.0440085194774351 0.63342334271981926 0 0.68253380247438522 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00065482846032554503 0.00065482846032554503 0.004729537218325649 3.0800802321885582e-05 0.15065253805373516 0.010760895586628365 0 running
5540 3.3208773304227392 0.00065614108665573549 0.02 139.50735900000001 0.084737204729075907 0.1206310634035923 0.11775513996111783 0.040106102559575148 0 0.076650788768436756 nan nan nan nan nan nan nan nan nan nan 1.2105355936208895 1.0416350514623411 0.63191189152293337 0 0.68314816447573889 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00065614108665573549 0.00065614108665573549 0.0047416344547139598 3.6920068577314311e-05 0.17950448628859461 0.012821749034151357 0 running
5550 3.3274384212511841 0.00065611803633904139 0.02 139.60292799999999 0.084673341996687204 0.12053766889551175 0.11768211721815404 0.040037435135264657 0 0.076592869619292001 nan nan nan nan nan nan nan nan nan nan 1.2046329689805839 1.038976266291892 0.63031527279552346 0 0.68354613897927918 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00065611803633904139 0.00065611803633904139 0.0047391845315976179 4.3786046670553697e-05 0.21133185686017616 0.015095132648807465 0 running
5560 3.3340004960029881 0.0006563115492896329 0.02 139.744462 0.084617704495365584 0.12045499641034783 0.11762146204671864 0.039971347558539531 0 0.076543167235586199 nan nan nan nan nan nan nan nan nan nan 1.1988822238916095 1.0360828930927797 0.62865374627423654 0 0.68328892325741286 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.0006563115492896329 0.0006563115492896329 0.0047252894384407964 5.1499187868134572e-05 0.24642084662821021 0.017601489063456158 0 running
5570 3.3405656671965174 0.00065671958349342887 0.02 139.85233299999999 0.084568020889417186 0.12037999173228311 0.11756998718015746 0.039907218677698787 0 0.076499152859151973 nan nan nan nan nan nan nan nan nan nan 1.1932980304596397 1.0329415271144704 0.62694553557267207 0 0.6823608230084286 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00065671958349342887 0.00065671958349342887 0.0047020783025378977 5.8963284465464786e-05 0.27942107166938612 0.01995864799745746 0 running
5580 3.3471364377904607 0.00065742748959486826 0.02 139.97379100000001 0.084520736013626016 0.12030818208501318 0.11752252242499454 0.039843894199823343 0 0.076456760477308636 nan nan nan nan nan nan nan nan nan nan 1.1878860477364563 1.0294444349212963 0.62521420348664236 0 0.68075575598408689 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00065742748959486826 0.00065742748959486826 0.0046710509738077492 6.7045374046074258e-05 0.31448774194103996 0.022463410162363025 0 running
5590 3.3537168404415376 0.00065863330535757456 0.02 140.09343000000001 0.084471554044313904 0.12023427631995433 0.11747273715798347 0.03977995225940071 0 0.076411042618035455 nan nan nan nan nan nan nan nan nan nan 1.1826412303786658 1.0253928487151227 0.62347902282445 0 0.67847502811167004 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00065863330535757456 0.00065863330535757456 0.0046339047664037403 7.5739518473491571e-05 0.35156422294881334 0.025111730237142985 0 running
5600 3.3603130234311536 0.00066054014103492716 0.02 140.20911000000001 0.08441641745629927 0.12015314311919523 0.11741465633361764 0.039714237962516587 0 0.076357433563957633 nan nan nan nan nan nan nan nan nan nan 1.1775468651566747 1.0205273089191931 0.62173674549069302 0 0.67552412944804352 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066054014103492716 0.00066054014103492716 0.0045926709008419515 8.4972891523610292e-05 0.39027616023310369 0.027876868617511787 0 running
5610 3.3669314261849657 0.00066258264731863217 0.02 140.34237999999999 0.084352332107306957 0.12006050864044593 0.11734397579127655 0.039646456107156773 0 0.076292881636126741 nan nan nan nan nan nan nan nan nan nan 1.1725756615614005 1.0145731132254656 0.6199931967595127 0 0.67191046437941715 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066258264731863217 0.00066258264731863217 0.0045499024904196248 9.483558868414834e-05 0.43096163730598885 0.030782974125786192 0 running
5620 3.3735592098286173 0.000662922326667211 0.02 140.46191099999999 0.084277775883840417 0.11995356644929379 0.11725857767089551 0.039577388304111324 0 0.076216243238257222 nan nan nan nan nan nan nan nan nan nan 1.1677038231918626 1.0073049551537538 0.61825534492906398 0 0.66765460103656038 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.000662922326667211 0.000662922326667211 0.0045088858499294044 0.00010536007762402022 0.47366547672233772 0.033833248373031651 0 running
5630 3.3801898537245925 0.00066316949591906788 0.02 140.572441 0.084191680553291126 0.11983018066402767 0.1171574188074435 0.039506772282317332 0 0.076126718937400611 nan nan nan nan nan nan nan nan nan nan 1.1616205709839686 0.99855836697740785 0.61586609815242888 0 0.6627775557039205 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066316949591906788 0.00066316949591906788 0.0044726840552110955 0.0001166214031872295 0.51858077696763183 0.037041484108225692 0 running
5640 3.3868226603593135 0.00066336879201044226 0.02 140.67899399999999 0.084093396019257513 0.11968991846432819 0.1170399833002032 0.039432898575709127 0 0.076023078780504849 nan nan nan nan nan nan nan nan nan nan 1.1520804250264502 0.9882335891967069 0.61168552230828999 0 0.6572970412187954 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066336879201044226 0.00066336879201044226 0.0044441660674601202 0.00012879159327881007 0.56630077752627661 0.040450055580299155 0 running
5650 3.393457494368449 0.00066358558162221064 0.02 140.81412700000001 0.083984823047135532 0.11953786456204926 0.11690740015164104 0.039356606643048797 0 0.075905656907551439 nan nan nan nan nan nan nan nan nan nan 1.1427953539021125 0.9762944195091714 0.60765736181615004 0 0.65144609656999886 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066358558162221064 0.00066358558162221064 0.0044262802282212374 0.00013147580841412206 0.56620086043143825 0.040442918644946028 0 running
5660 3.4000949587237499 0.00066389799852612462 0.02 140.93787699999999 0.083868419570826053 0.11937858057785676 0.1167630589987196 0.039277059649252967 0 0.075776078971713123 nan nan nan nan nan nan nan nan nan nan 1.1336682604904746 0.96275813172055758 0.60375181074577711 0 0.65205776853729003 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066389799852612462 0.00066389799852612462 0.0044197987488766299 0.00012963154597743045 0.55966714882140001 0.039976224958021972 0 running
5670 3.406736380074733 0.00066436837504317905 0.02 141.070336 0.083748179925552446 0.11921774135391795 0.11661276229794902 0.039194577390868277 0 0.075638397147726008 nan nan nan nan nan nan nan nan nan nan 1.1246046099884905 0.94768730201633766 0.59993762112024962 0 0.65255133889437555 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066436837504317905 0.00066436837504317905 0.0044224916944845894 0.0001279053687988557 0.55345185461600654 0.039532275371453714 0 running
5680 3.413383482409603 0.00066501550036468743 0.02 141.184988 0.083628578088033922 0.1190608270876313 0.11646315198373644 0.039110263892223357 0 0.0754979225319138 nan nan nan nan nan nan nan nan nan nan 1.1155121565580028 0.94317113288087517 0.596181368695611 0 0.65295067763514647 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066501550036468743 0.00066501550036468743 0.0044329310223655376 0.00012628686728247197 0.54751325686994268 0.039108089817715574 0 running
5690 3.4200379180867935 0.00066581277681409189 0.02 141.29608899999999 0.083513833087815834 0.11891247515341165 0.11632053724233125 0.03902566107066642 0 0.075360170061113632 nan nan nan nan nan nan nan nan nan nan 1.10630071499829 0.94272391161852731 0.59244662343539689 0 0.65327379050441192 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066581277681409189 0.00066581277681409189 0.0044509116424242927 0.00012476439386592401 0.54180544738396486 0.038700389139715262 0 running
5700 3.4267009141251967 0.00066670848928050577 0.02 141.401025 0.083407203313415959 0.11877618657033683 0.11618958058053105 0.038942433306097993 0 0.075229605737079722 nan nan nan nan nan nan nan nan nan nan 1.096881851610676 0.9422104790106649 0.58869291212252461 0 0.65352686431507789 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066670848928050577 0.00066670848928050577 0.0044769345686450834 0.00012332578949215235 0.53628114833115936 0.03830579634981255 0 running
5710 3.4333731591006083 0.00066765024502222071 0.02 141.527253 0.083310813338661457 0.11865355070284284 0.11607333196886334 0.038862188249546639 0 0.075109952279689363 nan nan nan nan nan nan nan nan nan nan 1.0871686428674163 0.94162431786008649 0.58487456043736863 0 0.65370021375011078 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066765024502222071 0.00066765024502222071 0.0045119171450052125 0.00012195929887264739 0.53089542405440515 0.037921101758209654 0 running
5720 3.4400548897747787 0.00066860005819546341 0.02 141.67003299999999 0.083225506622981782 0.11854498425054846 0.11597267769599545 0.038786117546446418 0 0.075003243836457706 nan nan nan nan nan nan nan nan nan nan 1.0770759763194926 0.94379858636694924 0.58093979380239702 0 0.65376698403206857 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066860005819546341 0.00066860005819546341 0.0045567749238289434 0.00012065452583264847 0.52560964841657531 0.037543546355108884 0 running
5730 3.4467460611587764 0.00066953755335382359 0.02 141.829634 0.083150805336404551 0.11844914481989739 0.11588659794135414 0.038714866498656561 0 0.074910197980437424 nan nan nan nan nan nan nan nan nan nan 1.0665220869669794 0.95791565445537841 0.57683076514808107 0 0.6536883846185777 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00066953755335382359 0.00066953755335382359 0.0046119512449015881 0.00011940314781839279 0.52039453765420596 0.037171038443117768 0 running
5740 3.4534465029064769 0.00067045562177451439 0.02 141.978748 0.083085287140837474 0.11836363432490629 0.1158126774173865 0.038648571912589136 0 0.074830384232013186 nan nan nan nan nan nan nan nan nan nan 1.0554319785539121 0.97084019219693307 0.5724853347677672 0 0.6534215378710414 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00067045562177451439 0.00067045562177451439 0.004677139892105389 0.0001181992323058687 0.51523157147400711 0.036802255144142773 0 running
5750 3.460156012593353 0.00067135313618202754 0.02 142.14381900000001 0.083026772710769969 0.11828528243917949 0.11574732776155811 0.038587044800847459 0 0.074762376779424697 nan nan nan nan nan nan nan nan nan nan 1.048388776843868 0.98257068218932775 0.56784072191586388 0 0.65292603817126738 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00067135313618202754 0.00067135313618202754 0.0047512622173833848 0.00011703919476658828 0.51011293063448815 0.036436637940933971 0 running
5760 3.4668743799833974 0.00067222898928808936 0.02 142.292644 0.082972805774834082 0.11821090769794745 0.11568657160759321 0.038529877809628972 0 0.074703945395309057 nan nan nan nan nan nan nan nan nan nan 1.0524733341567774 0.99313014666607702 0.56283854626759311 0 0.65217020484465515 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00067222898928808936 0.00067222898928808936 0.0048327459941425229 0.00011592151857407679 0.50504040595522159 0.036074314749175232 0 running
5770 3.473601374096134 0.00067308039446089889 0.02 142.44346100000001 0.082921427845619886 0.11813855707676424 0.11562751345766095 0.038476145728434254 0 0.074652271586901978 nan nan nan nan nan nan nan nan nan nan 1.050246373656341 1.0025624899164209 0.55743005349631058 0 0.65113837788066709 nan nan nan nan nan nan nan nan nan nan 0 0 0 9360 0 0 0 0 0 0 0.00067308039446089889 0.00067308039446089889 0.0049201835653649353 0.00011484639943992352 0.50002392105571258 0.035715994398831975 0 running
5780 3.4803367344988207 0.00067390465276996473 0.02 142.611987 0.08287125574161551 0.11806740440991201 0.11556849916152474 0.038424395563151539 0 0.074604296015890484 nan nan nan nan nan nan nan nan nan nan 1.0430360696012571 1.0109269097977804 0.55158027765612871 0 0.64984618826053508 nan nan nan nan nan nan nan nan nan nan 0 1 0 9360 0 0 0 0 0 0 0.00067390465276996473 0.00067390465276996473 0.0050128670423132968 0.00011381552722629811 0.49508055858336703 0.035362897079005917 0 running
5790 3.4870801866133543 0.00067470183126254338 0.02 142.785259 0.082820630355434438 0.11799614027072212 0.11550750178435462 0.038373136276107958 0 0.074556786327216171 nan nan nan nan nan nan nan nan nan nan 1.0321760701452121 1.0182820661763932 0.54527036253303329 0 0.64831484443233833 nan nan nan nan nan nan nan nan nan nan 0 1 0 9360 0 0 0 0 0 0 0.00067470183126254338 0.00067470183126254338 0.0051106960481701446 0.00011283212744091253 0.4902346396344982 0.035016760010864116 0 running
